27.2180 	EXP 	fixation: autoDraw = False
27.2180 	EXP 	grating: autoDraw = False
27.2180 	EXP 	grating: ori = -20.0
27.2180 	EXP 	fixation: autoDraw = True
27.7181 	INFO 	Keyboard events cleared
27.7175 	EXP 	fixation: autoDraw = False
27.7175 	EXP 	grating: autoDraw = True
28.0173 	EXP 	grating: autoDraw = False
29.5265 	DATA 	Keypress: left
29.5328 	EXP 	fixation: autoDraw = False
29.5328 	EXP 	grating: autoDraw = False
29.5328 	EXP 	grating: ori = -20.0
29.5328 	EXP 	fixation: autoDraw = True
30.0331 	INFO 	Keyboard events cleared
30.0325 	EXP 	fixation: autoDraw = False
30.0325 	EXP 	grating: autoDraw = True
30.3322 	EXP 	grating: autoDraw = False
30.6880 	DATA 	Keypress: left
30.6988 	EXP 	fixation: autoDraw = False
30.6988 	EXP 	grating: autoDraw = False
30.6988 	EXP 	grating: ori = 20.0
30.6988 	EXP 	fixation: autoDraw = True
31.1986 	INFO 	Keyboard events cleared
31.1979 	EXP 	fixation: autoDraw = False
31.1979 	EXP 	grating: autoDraw = True
31.4978 	EXP 	grating: autoDraw = False
31.8572 	DATA 	Keypress: right
31.8642 	EXP 	fixation: autoDraw = False
31.8642 	EXP 	grating: autoDraw = False
31.8642 	EXP 	grating: ori = 15.0
31.8642 	EXP 	fixation: autoDraw = True
32.3640 	INFO 	Keyboard events cleared
32.3636 	EXP 	fixation: autoDraw = False
32.3636 	EXP 	grating: autoDraw = True
32.6626 	EXP 	grating: autoDraw = False
32.9898 	DATA 	Keypress: left
32.9965 	EXP 	fixation: autoDraw = False
32.9965 	EXP 	grating: autoDraw = False
32.9965 	EXP 	grating: ori = -20.0
32.9965 	EXP 	fixation: autoDraw = True
33.4964 	INFO 	Keyboard events cleared
33.4961 	EXP 	fixation: autoDraw = False
33.4961 	EXP 	grating: autoDraw = True
33.7958 	EXP 	grating: autoDraw = False
34.2718 	DATA 	Keypress: left
34.2787 	EXP 	fixation: autoDraw = False
34.2787 	EXP 	grating: autoDraw = False
34.2787 	EXP 	grating: ori = -20.0
