trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
81,0,81,0,194.33020789999955,,194.2837012,10,194.33020789999955,194.33020789999955,0.03208360000007815,195.3323631000003,197.4995025999997,[0.012037037037037037],[-0.09351851851851851],[1],[0],[0],[3.1842225999998846],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
82,0,82,0,197.53207199999997,,197.50372659999994,5,197.53207199999997,197.53207199999997,0.017487400000391062,198.53438989999995,199.05275809999966,[0.375],[0.3824074074074074],[1],[0],[0],[1.5320937999995294],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
83,0,83,0,199.08446819999972,,199.05703639999956,5,199.08446819999972,199.08446819999972,0.017512299999907555,200.0869090999995,200.2892154000001,[0.26296296296296295],[-0.10092592592592593],[1],[0],[0],[1.2150572000000466],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
84,0,84,0,200.3222741999998,,200.29341250000016,5,200.3222741999998,200.3222741999998,0.017676399999800196,201.32364619999953,202.22528880000027,[-0.3907407407407407],[0.30185185185185187],[1],[0],[0],[1.9146657000001142],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
85,0,85,0,202.27664970000023,,202.22950739999942,10,202.27664970000023,202.27664970000023,0.0320465000004333,203.2845096000001,203.91553879999992,[-0.375],[-0.17037037037037037],[1],[0],[0],[1.6544585999999981],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
86,0,86,0,203.96632189999946,,203.91983309999978,10,203.96632189999946,203.96632189999946,0.032331299999896146,204.96389660000023,206.34506950000014,[0.30092592592592593],[-0.48333333333333334],[1],[0],[0],[2.393543599999248],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
87,0,87,0,206.39564859999973,,206.34974859999966,10,206.39564859999973,206.39564859999973,0.0321020999999746,207.39857049999955,212.50890900000013,[0.46574074074074073],[0.4925925925925926],[1],[0],[0],[6.12748719999945],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
88,0,88,0,212.55960109999978,,212.5131709999996,10,212.55960109999978,212.55960109999978,0.03252169999996113,213.5629560999996,213.94790920000014,[0.362962962962963],[0.24722222222222223],[1],[0],[0],[1.4026223000000755],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
89,0,89,0,213.97903760000008,,213.9524867,5,213.97903760000008,213.97903760000008,0.016702200000509038,214.9818390999999,215.58335960000022,[-0.16203703703703703],[-0.2074074074074074],[1],[0],[0],[1.614724699999897],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
90,0,90,0,215.61511229999996,,215.5876030999998,5,215.61511229999996,215.61511229999996,0.0175160999997388,216.6173431999996,217.10202049999953,[-0.44814814814814813],[-0.37222222222222223],[1],[0],[0],[1.4973733000006177],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
91,0,91,0,217.15305100000023,,217.10624670000016,10,217.15305100000023,217.15305100000023,0.032729500000641565,218.15741509999953,218.8682659999995,[0.3611111111111111],[0.07222222222222222],[1],[0],[0],[1.729849400000603],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
92,0,92,0,218.90010230000007,,218.87304200000017,5,218.90010230000007,218.90010230000007,0.017216999999618565,219.90207420000024,220.68662159999985,[-0.32037037037037036],[0.31574074074074077],[1],[0],[0],[1.7969111000002158],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
93,0,93,0,220.71754059999967,,220.69088159999956,5,220.71754059999967,220.71754059999967,0.016917500000090513,221.71942059999947,223.5538547999995,[0.3648148148148148],[0.0962962962962963],[1],[0],[0],[2.846564700000272],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
94,0,94,0,223.59163089999947,,223.5609072999996,5,223.59163089999947,223.59163089999947,0.020331200000327954,224.60468779999974,225.7899456999994,[-0.2564814814814815],[-0.2388888888888889],[1],[0],[0],[2.2097050000002127],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
95,0,95,0,225.87081949999993,,225.7981718000001,10,225.87081949999993,225.87081949999993,0.05934809999962454,226.8821353000003,228.61590549999983,[-0.16111111111111112],[0.05555555555555555],[1],[0],[0],[2.7596677000001364],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
96,0,96,0,228.67101249999996,,228.62020589999975,10,228.67101249999996,228.67101249999996,0.03540980000070704,229.6715336999996,229.83994689999963,[0.11944444444444445],[-0.0712962962962963],[1],[0],[0],[1.1849590000001626],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
97,0,97,0,229.88957000000028,,229.84419209999942,10,229.88957000000028,229.88957000000028,0.03157379999993282,230.89169669999956,231.27689180000016,[0.062037037037037036],[0.09351851851851851],[1],[0],[0],[1.401520100000198],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
98,0,98,0,231.3275552999994,,231.28120820000004,10,231.3275552999994,231.3275552999994,0.03230659999917407,232.33037460000014,232.8650545999999,[-0.15833333333333333],[-0.0824074074074074],[1],[0],[0],[1.5519763000002058],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
99,0,99,0,232.91491580000002,,232.86935530000028,10,232.91491580000002,232.91491580000002,0.0319006999998237,233.9185897999996,237.69933579999997,[0.3527777777777778],[-0.40555555555555556],[1],[0],[0],[4.798642099999597],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
100,0,100,0,237.75171369999953,,237.70409670000026,10,237.75171369999953,237.75171369999953,0.03370970000014495,238.75409479999962,239.95477049999954,[-0.14166666666666666],[0.1824074074074074],[1],[0],[0],[2.21753869999975],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
101,0,101,0,240.00798909999958,,239.9590075999995,10,240.00798909999958,240.00798909999958,0.03520089999983611,241.01846639999985,241.81986719999986,[-0.4064814814814815],[0.12407407407407407],[1],[0],[0],[1.8262002999999822],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
102,0,102,0,241.87195220000012,,241.82409349999944,10,241.87195220000012,241.87195220000012,0.033239899999898626,242.8746801999996,243.44456439999976,[0.275],[0.3537037037037037],[1],[0],[0],[1.587297000000035],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
103,0,103,0,243.50431579999986,,243.45252299999993,10,243.50431579999986,243.50431579999986,0.03526289999990695,244.51228470000024,246.1298072999998,[-0.3037037037037037],[0.14629629629629629],[1],[0],[0],[2.642514299999675],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
104,0,104,0,246.18167819999962,,246.13428449999992,10,246.18167819999962,246.18167819999962,0.03188560000035068,247.18413549999968,248.4849153999994,[0.17314814814814813],[-0.22037037037037038],[1],[0],[0],[2.3193098000001555],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
105,0,105,0,248.53630410000005,,248.48918609999964,10,248.53630410000005,248.53630410000005,0.032987300000058895,249.5393224999998,249.67407699999967,[0.3175925925925926],[0.06018518518518518],[1],[0],[0],[1.1524720999996134],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
106,0,106,0,249.72760000000017,,249.6783078999997,10,249.72760000000017,249.72760000000017,0.0339880000001358,250.72911750000003,250.93062370000007,[0.1962962962962963],[-0.1111111111111111],[1],[0],[0],[1.2188819000002695],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
107,0,107,0,250.9667088999995,,250.93641089999983,5,250.9667088999995,250.9667088999995,0.020256800000424846,251.9660845999997,252.90076899999985,[-0.35833333333333334],[0.3592592592592593],[1],[0],[0],[1.944987100000617],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
108,0,108,0,252.9507069000001,,252.90494080000008,10,252.9507069000001,252.9507069000001,0.0318371000003026,253.95316170000024,255.20346169999993,[0.42407407407407405],[0.4935185185185185],[1],[0],[0],[2.267251500000384],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
109,0,109,0,255.23552980000022,,255.2077178999998,5,255.23552980000022,255.23552980000022,0.017058800000086194,256.23832070000026,258.35455060000004,[0.4351851851851852],[-0.32685185185185184],[1],[0],[0],[3.1302566000003935],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
110,0,110,0,258.4052264000002,,258.35876370000005,10,258.4052264000002,258.4052264000002,0.032261299999845505,259.4079812,260.24279190000016,[0.34629629629629627],[-0.09907407407407408],[1],[0],[0],[1.8523642999998629],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
111,0,111,0,260.2939015000002,,260.24705110000014,10,260.2939015000002,260.2939015000002,0.03256379999947967,261.29654179999943,262.1977657999996,[-0.07592592592592592],[-0.18703703703703703],[1],[0],[0],[1.9187120999995386],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
112,0,112,0,262.22876970000016,,262.20199049999974,5,262.22876970000016,262.22876970000016,0.016812500000014552,263.2312804000003,264.9652710999999,[0.375],[0.19074074074074074],[1],[0],[0],[2.746944700000313],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
113,0,113,0,264.9969437,,264.9702846,5,264.9969437,264.9969437,0.017123399999945832,265.99933859999965,268.28305230000024,[-0.27314814814814814],[0.4648148148148148],[1],[0],[0],[3.296388000000661],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
114,0,114,0,268.31391429999985,,268.2876390000001,5,268.31391429999985,268.31391429999985,0.01652379999995901,269.3163985000001,271.26620529999946,[-0.14629629629629629],[-0.24444444444444444],[1],[0],[0],[2.9625230000001466],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
115,0,115,0,271.31922870000017,,271.27040599999964,10,271.31922870000017,271.31922870000017,0.034116099999664584,272.3214418999996,272.65634299999965,[0.1638888888888889],[-0.21666666666666667],[1],[0],[0],[1.3523528000005172],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
116,0,116,0,272.6884159000001,,272.6609596999997,5,272.6884159000001,272.6884159000001,0.01739590000033786,273.6910466999998,274.7086661000003,[0.03333333333333333],[-0.08796296296296297],[1],[0],[0],[2.030841199999486],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
117,0,117,0,274.7394972000002,,274.7131829,5,274.7394972000002,274.7394972000002,0.01650530000006256,275.74195319999944,276.6258275,[-0.10740740740740741],[-0.46574074074074073],[1],[0],[0],[1.8966927000001306],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
118,0,118,0,276.6779532999999,,276.6300140000003,10,276.6779532999999,276.6779532999999,0.031850099999246595,277.68045059999986,278.74770530000023,[-0.3037037037037037],[0.0],[1],[0],[0],[2.0864049000001614],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
119,0,119,0,278.7839978000002,,278.75267519999943,5,278.7839978000002,278.7839978000002,0.02083519999996497,279.7836271999995,280.9683892000003,[0.08796296296296297],[0.35555555555555557],[1],[0],[0],[2.195312699999704],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
120,0,120,0,281.0187143000003,,280.9758396999996,5,281.0187143000003,281.0187143000003,0.028676899999481975,282.0210425999994,283.53856970000015,[-0.5120370370370371],[0.022222222222222223],[1],[0],[0],[2.5353187999999136],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
121,0,121,0,283.58868280000024,,283.54314559999966,10,283.58868280000024,283.58868280000024,0.03182060000017373,284.59200770000007,285.49180499999966,[-0.31203703703703706],[0.325],[1],[0],[0],[1.9173618000004353],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
122,0,122,0,285.5433376000001,,285.49644290000015,10,285.5433376000001,285.5433376000001,0.032143799999175826,286.5462434000001,287.6047368999998,[-0.4898148148148148],[-0.22592592592592592],[1],[0],[0],[2.0767054000007192],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
123,0,123,0,287.6385832999995,,287.6091405999996,5,287.6385832999995,287.6385832999995,0.018027900000561203,288.6483723000001,289.7493208999995,[-0.14722222222222223],[0.1037037037037037],[1],[0],[0],[2.1227262000002156],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
124,0,124,0,289.8011056999994,,289.7538816999995,10,289.8011056999994,289.8011056999994,0.033304499999758264,290.8038596999995,292.2553926999999,[-0.34444444444444444],[-0.1824074074074074],[1],[0],[0],[2.4686217999997098],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
125,0,125,0,292.2875237999997,,292.2599736000002,5,292.2875237999997,292.2875237999997,0.017216799999914656,293.28946670000005,294.490401,[-0.44074074074074077],[0.3638888888888889],[1],[0],[0],[2.2136457000005976],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
126,0,126,0,294.5221714999998,,294.4947798000003,5,294.5221714999998,294.5221714999998,0.017207900000357768,295.52462659999946,296.24262,[-0.24259259259259258],[0.04814814814814815],[1],[0],[0],[1.731147499999679],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
127,0,127,0,296.2733804999998,,296.2469245000002,5,296.2733804999998,296.2733804999998,0.01649859999997716,297.27988300000015,297.99863769999956,[-0.21203703703703702],[-0.25277777777777777],[1],[0],[0],[1.7355274999999892],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
128,0,128,0,298.0620355000001,,298.0060813,10,298.0620355000001,298.0620355000001,0.042626499999641965,299.0705571999997,300.08837369999947,[-0.21481481481481482],[-0.4027777777777778],[1],[0],[0],[2.040869399999792],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
129,0,129,0,300.11957189999976,,300.09269549999954,5,300.11957189999976,300.11957189999976,0.01690969999981462,301.12193130000014,302.2562449999996,[-0.30462962962962964],[0.29259259259259257],[1],[0],[0],[2.147064499999942],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
130,0,130,0,302.28806110000005,,302.2608057999996,5,302.28806110000005,302.28806110000005,0.017235899999832327,303.2910641999997,304.0583792999996,[0.4583333333333333],[0.35833333333333334],[1],[0],[0],[1.7808882999997877],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
131,0,131,0,304.09053219999987,,304.0627005999995,5,304.09053219999987,304.09053219999987,0.01723669999955746,305.0931620000001,308.0589259999997,[0.4675925925925926],[-0.3194444444444444],[1],[0],[0],[3.979247000000214],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
132,0,132,0,308.11227489999965,,308.06673109999974,5,308.11227489999965,308.11227489999965,0.028929400000379246,309.11453079999956,309.91597360000014,[0.23425925925925925],[-0.06388888888888888],[1],[0],[0],[1.8214116999997714],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
133,0,133,0,309.94674099999975,,309.92039380000006,5,309.94674099999975,309.94674099999975,0.016570999999203195,310.94917710000027,311.63393350000024,[0.45555555555555555],[0.412962962962963],[1],[0],[0],[1.6975030000003244],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
134,0,134,0,311.6841076999999,,311.63811069999974,10,311.6841076999999,311.6841076999999,0.031855700000051,312.68647090000013,313.8539230999995,[0.4888888888888889],[-0.07314814814814814],[1],[0],[0],[2.184363399999711],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
135,0,135,0,313.88521630000014,,313.85852840000007,5,313.88521630000014,313.88521630000014,0.016866699999809498,314.88780320000023,316.3883071,[0.2657407407407407],[-0.2222222222222222],[1],[0],[0],[2.5134319999997388],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
136,0,136,0,316.4187554,,316.3924936000003,5,316.4187554,316.4187554,0.01637659999960306,317.4214495999995,318.82205559999966,[0.004629629629629629],[-0.20185185185185187],[1],[0],[0],[2.4137252000000444],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
137,0,137,0,318.85264180000013,,318.8262986999998,5,318.85264180000013,318.85264180000013,0.016445000000203436,319.85532689999945,320.9603667000001,[0.44907407407407407],[-0.05740740740740741],[1],[0],[0],[2.118051800000103],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
138,0,138,0,320.99479989999963,,320.9672068,5,320.99479989999963,320.99479989999963,0.017463900000620924,322.00763730000017,323.1418587999997,[-0.31296296296296294],[0.012962962962962963],[1],[0],[0],[2.1578526000002967],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
139,0,139,0,323.17286259999946,,323.14649180000015,5,323.17286259999946,323.17286259999946,0.01637140000002546,324.1755174,324.7095650000001,[-0.07037037037037037],[-0.030555555555555555],[1],[0],[0],[1.5472829999998794],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
140,0,140,0,324.7412316,,324.71413649999977,5,324.7412316,324.7412316,0.016614000000117812,325.7434304999997,326.5625983,[0.462037037037037],[0.49166666666666664],[1],[0],[0],[1.8321585000003324],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
141,0,141,0,326.6385037,,326.5708593999998,10,326.6385037,326.6385037,0.05377479999970092,327.6380430999998,328.22211960000004,[0.3925925925925926],[0.002777777777777778],[1],[0],[0],[1.598804199999904],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
142,0,142,0,328.25344099999984,,328.22632729999987,5,328.25344099999984,328.25344099999984,0.016871699999683187,329.2553504999996,329.3906815,[0.48148148148148145],[0.17222222222222222],[1],[0],[0],[1.1479290000006586],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
143,0,143,0,329.4222411999999,,329.3952386000001,5,329.4222411999999,329.4222411999999,0.017213799999808543,330.4246941000001,332.1915356999998,[0.1925925925925926],[-0.30833333333333335],[1],[0],[0],[2.7796206000002712],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
144,0,144,0,332.22239119999995,,332.195788,5,332.22239119999995,332.22239119999995,0.01673190000019531,333.2250727999999,334.1418894999997,[0.06388888888888888],[0.1925925925925926],[1],[0],[0],[1.9299906999995073],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
145,0,145,0,334.18928510000023,,334.1461512999995,5,334.18928510000023,334.18928510000023,0.03110240000023623,335.1938061999999,336.0455713000001,[0.2722222222222222],[-0.3472222222222222],[1],[0],[0],[1.8688236999996661],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
146,0,146,0,336.07975290000013,,336.0511550000001,5,336.07975290000013,336.07975290000013,0.018420200000036857,337.0798367999996,337.76451,[0.14907407407407408],[0.31574074074074077],[1],[0],[0],[1.6958685999998124],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
147,0,147,0,337.79641379999975,,337.7687111999994,5,337.79641379999975,337.79641379999975,0.016749999999774445,338.79892310000014,339.2501166000002,[0.37592592592592594],[-0.16111111111111112],[1],[0],[0],[1.4652287999997498],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
148,0,148,0,339.3000634,,339.2542960999999,10,339.3000634,339.3000634,0.03149319999920408,340.30245319999995,342.63523970000006,[-0.4046296296296296],[0.17314814814814813],[1],[0],[0],[3.349919199999931],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
149,0,149,0,342.6669055000002,,342.6398829,5,342.6669055000002,342.6669055000002,0.017198999999891385,343.6693290000003,344.9869082999994,[-0.3824074074074074],[-0.4064814814814815],[1],[0],[0],[2.330411200000526],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
150,0,150,0,345.03942430000006,,344.99108759999945,10,345.03942430000006,345.03942430000006,0.033389100000022154,346.04321679999975,346.6438556000003,[0.30925925925925923],[-0.16296296296296298],[1],[0],[0],[1.6199245999996492],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
151,0,151,0,346.67624629999955,,346.6480819999997,5,346.67624629999955,346.67624629999955,0.01816910000070493,347.6780028000003,348.52933399999984,[0.21851851851851853],[-0.03888888888888889],[1],[0],[0],[1.8636121999998068],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
152,0,152,0,348.5808298000002,,348.53390709999985,10,348.5808298000002,348.5808298000002,0.03192080000007991,349.58267350000006,350.1337859999994,[0.21388888888888888],[-0.2722222222222222],[1],[0],[0],[1.5684301999999661],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
153,0,153,0,350.1900931,,350.1384406999996,10,350.1900931,350.1900931,0.03568100000029517,351.1903950999995,352.427009,[0.3824074074074074],[0.28888888888888886],[1],[0],[0],[2.253353699999934],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
154,0,154,0,352.4942275000003,,352.43429659999947,10,352.4942275000003,352.4942275000003,0.04667849999987084,353.496948,353.8794148999996,[-0.16018518518518518],[-0.041666666666666664],[1],[0],[0],[1.3997282000000268],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
155,0,155,0,353.91041399999995,,353.88363669999944,5,353.91041399999995,353.91041399999995,0.01654229999985546,354.9237825,355.92628700000023,[-0.4425925925925926],[-0.06574074074074074],[1],[0],[0],[2.026426999999785],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
156,0,156,0,355.9700958000003,,355.9346184999995,5,355.9700958000003,355.9700958000003,0.026399899999887566,356.9758025000001,358.01010339999993,[-0.3314814814814815],[0.41203703703703703],[1],[0],[0],[2.050313699999606],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
157,0,157,0,358.06136439999955,,358.01464829999986,10,358.06136439999955,358.06136439999955,0.03170090000003256,359.0640833999996,359.6154153999996,[0.026851851851851852],[0.08796296296296297],[1],[0],[0],[1.569471099999646],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
158,0,158,0,359.6473444000003,,359.6200434000002,5,359.6473444000003,359.6473444000003,0.01750460000039311,360.65016060000016,364.19865519999985,[-0.23703703703703705],[0.4962962962962963],[1],[0],[0],[4.561709499999779],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
159,0,159,0,364.2294695999999,,364.2028500999995,5,364.2294695999999,364.2294695999999,0.01644860000033077,365.2320149999996,365.56793930000003,[0.06111111111111111],[0.3277777777777778],[1],[0],[0],[1.348976400000538],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
160,0,160,0,365.64553819999946,,365.5754687999997,10,365.64553819999946,365.64553819999946,0.05330640000011044,366.6434528,367.4109142999996,[-0.375],[0.35833333333333334],[1],[0],[0],[1.7832557000001543],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
161,0,161,0,367.44177969999964,,367.4153943000001,5,367.44177969999964,367.44177969999964,0.017140800000561285,368.4438111999998,369.44596720000027,[-0.41759259259259257],[0.1111111111111111],[1],[0],[0],[2.0137714000002234],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
162,0,162,0,369.5134895000001,,369.45336640000005,10,369.5134895000001,369.5134895000001,0.04644269999971584,370.51734750000014,371.05186969999977,[0.3037037037037037],[0.06388888888888888],[1],[0],[0],[1.5532886999999391],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
163,0,163,0,371.0829364000001,,371.0563384999996,5,371.0829364000001,371.0829364000001,0.017212899999321962,372.08464099999946,373.5024752999998,[-0.29444444444444445],[0.487962962962963],[1],[0],[0],[2.4295038000000204],['target'],4,001,2024-10-10_15h19.42.268,Visual search exp,2024.1.5,None,2024-10-10 15h19.55.350684 +0530,
