trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
161,0,161,0,292.9312184999999,,292.8784676999999,10,292.9312184999999,292.9312184999999,0.0379584999996041,293.9368264,294.2146352999998,[0.17314814814814813],[0.1925925925925926],[1],[0],[0],[1.2987711000000672],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
162,0,162,0,294.24806910000007,,294.2202778999999,5,294.24806910000007,294.24806910000007,0.017390200000136247,295.2489261999999,295.9330113000001,[-0.2462962962962963],[-0.2916666666666667],[1],[0],[0],[1.6959411000002547],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
163,0,163,0,295.9892012999999,,295.93738029999986,10,295.9892012999999,295.9892012999999,0.03646789999993416,296.9920255000002,298.60622379999995,[0.29907407407407405],[-0.43796296296296294],[1],[0],[0],[2.6330119999997805],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
164,0,164,0,298.66339819999985,,298.61241040000004,10,298.66339819999985,298.66339819999985,0.036643399999775284,299.6671642000001,300.87914920000003,[-0.2759259259259259],[0.1638888888888889],[1],[0],[0],[2.231051100000059],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
165,0,165,0,300.91298400000005,,300.88400950000005,5,300.91298400000005,300.91298400000005,0.018727600000147504,301.91436399999975,304.7646915999999,[0.37592592592592594],[-0.21481481481481482],[1],[0],[0],[3.8625684999997247],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
166,0,166,0,304.80033679999997,,304.7694627000001,5,304.80033679999997,304.80033679999997,0.019414899999901536,305.8151088999998,306.31712579999976,[0.2898148148148148],[0.05740740740740741],[1],[0],[0],[1.5287977000002684],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
167,0,167,0,306.37532580000016,,306.32253119999996,10,306.37532580000016,306.37532580000016,0.037000499999976455,307.37831449999976,308.3112565000001,[-0.10092592592592593],[-0.2861111111111111],[1],[0],[0],[1.952163400000245],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
168,0,168,0,308.3652262999999,,308.3156296000002,10,308.3652262999999,308.3652262999999,0.03518209999992905,309.3672714999998,309.93021050000016,[-0.18055555555555555],[0.275],[1],[0],[0],[1.5798362000000452],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
169,0,169,0,309.9654313000001,,309.93553280000015,5,309.9654313000001,309.9654313000001,0.0196949000001041,310.9702530999998,312.27028870000004,[0.07037037037037037],[-0.3851851851851852],[1],[0],[0],[2.3158705999999256],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
170,0,170,0,312.3112725000001,,312.27461349999976,5,312.3112725000001,312.3112725000001,0.02084820000027321,313.3225929,314.48990589999994,[0.013888888888888888],[-0.43425925925925923],[1],[0],[0],[2.1949053999996977],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
171,0,171,0,314.52267359999996,,314.49469599999975,5,314.52267359999996,314.52267359999996,0.01754269999992175,315.5240607999999,316.30858179999996,[-0.4287037037037037],[-0.20833333333333334],[1],[0],[0],[1.796936199999891],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
172,0,172,0,316.36321020000014,,316.3128364999998,10,316.36321020000014,316.36321020000014,0.035877199999958975,317.365088,320.6331289999998,[0.337037037037037],[-0.475],[1],[0],[0],[4.284875100000136],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
173,0,173,0,320.6668642999998,,320.63806650000015,5,320.6668642999998,320.6668642999998,0.01825589999998556,321.6683939999998,321.9363580999998,[0.3111111111111111],[-0.12777777777777777],[1],[0],[0],[1.2806393000000753],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
174,0,174,0,321.9696594000002,,321.94074999999975,5,321.9696594000002,321.9696594000002,0.018776200000047538,322.9712410000002,323.6400832999998,[0.09351851851851851],[-0.2722222222222222],[1],[0],[0],[1.6809472999998434],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
175,0,175,0,323.7102089,,323.6487269999998,10,323.7102089,323.7102089,0.046980099999927916,324.70803220000016,325.0125659999999,[-0.07407407407407407],[0.08703703703703704],[1],[0],[0],[1.3181798000000526],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
176,0,176,0,325.0481742000002,,325.0169602000001,5,325.0481742000002,325.0481742000002,0.019117300000289106,326.0612934999999,326.81259869999985,[-0.49074074074074076],[-0.4351851851851852],[1],[0],[0],[1.7771260999998049],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
177,0,177,0,326.86826070000006,,326.8169134999998,10,326.86826070000006,326.86826070000006,0.03690110000025015,327.8731198999999,328.7454965000002,[-0.07037037037037037],[-0.24166666666666667],[1],[0],[0],[1.8923227000000225],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
178,0,178,0,328.78070449999996,,328.7499091999998,5,328.78070449999996,328.78070449999996,0.02002459999994244,329.7811267000002,331.71456899999976,[0.32592592592592595],[-0.23055555555555557],[1],[0],[0],[2.945163500000035],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
179,0,179,0,331.7713315000001,,331.7193493999998,10,331.7713315000001,331.7713315000001,0.03600319999986823,332.77765580000005,333.18779240000003,[-0.09722222222222222],[0.011111111111111112],[1],[0],[0],[1.4330314999997427],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
180,0,180,0,333.2442228,,333.1921441999998,10,333.2442228,333.2442228,0.03579910000007658,334.24626910000006,336.49347050000006,[0.04814814814814815],[-0.3101851851851852],[1],[0],[0],[3.2660945000002357],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
181,0,181,0,336.5286658,,336.4980612999998,5,336.5286658,336.5286658,0.018677500000194414,337.52906900000016,339.1464351999998,[0.44814814814814813],[0.011111111111111112],[1],[0],[0],[2.630312899999808],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
182,0,182,0,339.2001065999998,,339.15066560000014,10,339.2001065999998,339.2001065999998,0.03507179999996879,340.21360189999996,341.7199397999998,[0.08981481481481482],[-0.3333333333333333],[1],[0],[0],[2.5347744000000603],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
183,0,183,0,341.75475319999987,,341.7243149000001,5,341.75475319999987,341.75475319999987,0.01884569999992891,342.75499219999983,343.6887587000001,[-0.26944444444444443],[0.20925925925925926],[1],[0],[0],[1.946219100000235],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
184,0,184,0,343.72278559999995,,343.69350510000004,5,343.72278559999995,343.72278559999995,0.018889300000410003,344.7239752999999,345.47482549999995,[-0.020370370370370372],[-0.1962962962962963],[1],[0],[0],[1.7628091999999924],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
185,0,185,0,345.50930329999983,,345.4793595000001,5,345.50930329999983,345.50930329999983,0.018214000000170927,346.5101199999999,347.1452374999999,[-0.4148148148148148],[-0.13148148148148148],[1],[0],[0],[1.648145900000145],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
186,0,186,0,347.1774000999999,,347.1495911000002,5,347.1774000999999,347.1774000999999,0.017582999999831372,348.1799658,349.89605230000006,[0.06018518518518518],[-0.4722222222222222],[1],[0],[0],[2.7293588999996246],[],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
187,0,187,0,349.9284386999998,,349.90068789999987,5,349.9284386999998,349.9284386999998,0.0175174999999399,350.93023159999984,351.913951,[0.021296296296296296],[-0.018518518518518517],[1],[0],[0],[1.9963401999998496],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
188,0,188,0,351.95238199999994,,351.91842719999977,5,351.95238199999994,351.95238199999994,0.021647899999607034,352.9670639000001,354.2166505,[0.11018518518518519],[0.25833333333333336],[1],[0],[0],[2.2771834000000126],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
189,0,189,0,354.24863300000015,,354.22094930000003,5,354.24863300000015,354.24863300000015,0.017448999999942316,355.2510404999998,357.63323790000004,[0.35648148148148145],[-0.25555555555555554],[1],[0],[0],[3.3954106000001048],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
190,0,190,0,357.6663321000001,,357.6380414999999,5,357.6663321000001,357.6663321000001,0.017404400000032183,358.66836269999976,359.8013771000001,[-0.30648148148148147],[0.19166666666666668],[1],[0],[0],[2.1465604999998504],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
191,0,191,0,359.86060629999974,,359.80593499999986,10,359.86060629999974,359.86060629999974,0.03807599999981903,360.8752991000001,362.62553190000017,[-0.4888888888888889],[-0.3648148148148148],[1],[0],[0],[2.7820959000000585],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
192,0,192,0,362.6805813000001,,362.6298585999998,10,362.6805813000001,362.6805813000001,0.035538200000246434,363.69662119999975,364.1597649,[-0.2361111111111111],[-0.32407407407407407],[1],[0],[0],[1.4949440999998842],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
193,0,193,0,364.2167327000002,,364.1640683999999,10,364.2167327000002,364.2167327000002,0.036215399999946385,365.22207750000007,366.93135219999976,[-0.14907407407407408],[0.40925925925925927],[1],[0],[0],[2.7316412000000128],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
194,0,194,0,366.9863430999999,,366.93610390000003,10,366.9863430999999,366.9863430999999,0.03567179999981818,367.99384550000013,370.05430990000013,[0.21481481481481482],[0.11203703703703703],[1],[0],[0],[3.083068599999933],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
195,0,195,0,370.1091068999999,,370.05910399999993,10,370.1091068999999,370.1091068999999,0.035331500000211236,371.1236902999999,371.4286062000001,[-0.2759259259259259],[0.23055555555555557],[1],[0],[0],[1.334729199999856],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
196,0,196,0,371.46225319999985,,371.43318439999985,5,371.46225319999985,371.46225319999985,0.01898490000030506,372.46348149999994,373.71406130000014,[-0.14814814814814814],[-0.30185185185185187],[1],[0],[0],[2.262618199999906],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
197,0,197,0,373.77551779999976,,373.7188667999999,10,373.77551779999976,373.77551779999976,0.04031159999976808,374.7800812999999,376.02037040000005,[0.2388888888888889],[0.017592592592592594],[1],[0],[0],[2.26184319999993],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
198,0,198,0,376.0749744999998,,376.0251162999998,10,376.0749744999998,376.0749744999998,0.035282099999676575,377.08912310000005,377.84602730000006,[-0.4685185185185185],[-0.021296296296296296],[1],[0],[0],[1.7860109000002922],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
199,0,199,0,377.88025879999987,,377.8507430999998,5,377.88025879999987,377.88025879999987,0.019037000000025728,378.8797144,379.2147166999998,[-0.3592592592592593],[-0.1925925925925926],[1],[0],[0],[1.3455241999999998],['target'],1,001,2024-10-10_13h48.21.660,Visual search exp,2024.1.5,None,2024-10-10 13h48.37.556148 +0530,
